@relation validation
@attribute first_person_pronoun numeric
@attribute second_person_pronoun numeric
@attribute third_person_pronoun numeric
@attribute coordinating_conj numeric
@attribute past_tense_verb numeric
@attribute future_tense_verb numeric
@attribute commas numeric
@attribute colons_semi_colon numeric
@attribute dash numeric
@attribute parentheses numeric
@attribute ellipses numeric
@attribute common_noun numeric
@attribute proper_noun numeric
@attribute adverb numeric
@attribute wh_word numeric
@attribute modern_slan_acronym numeric
@attribute word_all_in_upper_case numeric
@attribute average_length_sentence numeric
@attribute average_length_token numeric
@attribute number_of_sentence numeric
@attribute class {0,4}

@DATA
2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,15.0,3.8461538461538463,1, 0
1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,8.0,5.0,2, 0
1,0,1,0,3,0,0,2,0,0,0,8,0,4,0,2,1,26.0,4.2,1, 0
1,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,14.0,4.0,1, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,7.0,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,3.6666666666666665,1, 0
0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,14.0,4.5,1, 0
1,0,0,1,3,0,0,0,0,0,0,3,0,1,0,1,0,17.0,4.125,1, 0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,12.5,4.0,2, 0
0,0,1,1,0,0,0,0,0,0,0,5,2,3,0,2,1,18.0,4.111111111111111,1, 0
1,2,0,0,0,0,0,0,0,0,0,2,0,1,0,2,2,10.0,3.764705882352941,2, 0
1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,10.0,2.6666666666666665,1, 0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8.0,3.5,3, 0
1,0,3,0,3,0,0,0,0,0,0,3,0,2,0,1,0,18.0,4.529411764705882,1, 0
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,8.0,2.7142857142857144,1, 0
0,0,0,0,2,0,0,0,0,0,0,9,0,2,0,2,0,27.0,4.111111111111111,1, 0
1,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,10.0,4.6,1, 0
1,0,0,1,1,0,0,0,0,0,0,2,0,1,0,1,0,10.0,3.9,1, 0
1,1,1,2,1,0,0,0,0,0,0,2,0,2,0,1,0,18.0,3.875,1, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6.0,4.666666666666667,1, 0
1,0,1,0,0,0,0,0,0,0,0,4,0,3,0,2,0,20.0,3.238095238095238,1, 0
0,0,2,1,1,0,0,0,0,0,0,4,0,1,0,0,0,22.0,4.0,1, 0
1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,15.0,4.0,1, 0
1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,8.0,3.125,1, 0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.5,4.0,2, 0
3,2,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,14.5,3.6296296296296298,2, 0
1,0,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0,7.0,5.333333333333333,2, 0
1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,10.0,3.736842105263158,2, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0,3.6666666666666665,1, 0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7.0,4.142857142857143,1, 0
0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,6.0,6.6,1, 0
1,1,0,0,1,0,0,0,0,0,0,7,0,1,1,2,1,21.0,4.238095238095238,1, 0
0,0,1,0,0,0,0,0,0,0,0,2,2,1,0,1,0,19.0,4.526315789473684,1, 0
2,0,0,1,1,1,0,0,0,0,0,5,0,1,0,3,0,27.0,3.9565217391304346,1, 0
2,0,0,1,0,0,0,0,0,0,0,8,2,0,0,1,0,19.0,3.3333333333333335,1, 0
0,0,0,0,1,0,0,0,0,0,0,5,1,1,0,1,0,13.0,4.3076923076923075,1, 0
2,0,1,0,0,0,0,0,0,0,0,4,1,2,0,0,0,24.0,3.4,1, 0
1,6,0,0,2,1,0,0,0,0,0,3,1,0,0,3,0,17.0,3.5,2, 0
0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,5.0,5.5,1, 0
0,0,1,0,1,0,0,0,0,0,0,4,0,2,0,2,0,13.0,3.9166666666666665,2, 0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0,2.4444444444444446,2, 0
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9.0,4.6875,2, 0
0,0,1,0,1,0,0,0,0,0,0,3,0,2,0,2,0,11.0,4.090909090909091,1, 0
3,0,0,0,1,1,0,0,0,0,0,2,0,2,0,2,0,11.5,3.4285714285714284,2, 0
2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,10.5,3.2222222222222223,2, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.333333333333333,4.4375,3, 0
1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8.0,3.6875,2, 0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.0,3.6666666666666665,1, 0
0,0,2,1,0,0,0,0,0,0,1,2,0,1,0,1,0,6.333333333333333,5.5625,3, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,9.2,2, 0
0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,16.0,3.3666666666666667,2, 0
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,12.0,4.5,1, 0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0,5.5,2, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7.0,3.25,1, 0
1,0,0,1,0,1,0,0,0,0,0,4,0,0,1,1,0,16.0,3.7857142857142856,1, 0
1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,10.0,4.0,1, 0
0,2,0,1,2,0,0,0,0,0,0,6,0,2,1,2,0,21.0,3.4,1, 0
0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,8.0,4.625,1, 0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,5.0,5.6,1, 0
1,0,0,0,2,0,0,0,0,0,0,4,0,1,0,1,0,14.0,3.769230769230769,1, 0
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,8.0,4.0,1, 0
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9.0,4.333333333333333,1, 0
0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,9.0,4.6521739130434785,3, 0
0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,10.0,4.6,1, 0
1,4,0,0,2,0,0,0,0,0,1,5,0,2,1,2,0,20.0,3.7777777777777777,1, 0
0,0,0,0,1,0,0,0,0,0,0,6,0,2,0,1,0,13.0,4.3076923076923075,1, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,5.875,2, 0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.0,4.0,2, 0
3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,11.0,3.8,2, 0
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,9.0,4.888888888888889,1, 0
1,0,0,0,1,0,0,0,0,1,0,4,0,3,0,2,0,17.0,3.7333333333333334,1, 0
3,2,0,0,1,0,0,0,0,0,0,1,0,3,1,3,0,12.5,3.5,2, 0
1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,12.0,3.1818181818181817,1, 0
1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,12.0,4.083333333333333,1, 0
2,0,0,1,2,0,0,0,0,0,0,4,1,1,0,0,0,22.0,4.761904761904762,1, 0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11.0,3.7,1, 0
1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4.0,6.25,1, 0
1,0,0,0,2,0,0,0,0,0,0,4,0,1,0,0,0,12.0,4.166666666666667,1, 0
2,0,1,0,2,0,0,0,0,0,0,3,0,1,0,0,0,19.0,2.388888888888889,1, 0
0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,9.5,4.0588235294117645,2, 0
0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,11.0,4.1,2, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.0,3.6666666666666665,3, 0
0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,1,0,14.0,4.153846153846154,1, 0
1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,10.0,3.7777777777777777,1, 0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.0,4.6,1, 0
3,0,0,0,1,1,0,0,0,0,0,4,2,3,0,1,0,21.0,4.5,1, 0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,7.0,4.4,1, 0
2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,12.0,3.9166666666666665,1, 0
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8.25,3.1481481481481484,4, 0
0,0,2,2,1,0,0,0,0,0,0,1,0,1,0,1,0,11.0,3.4545454545454546,1, 0
2,0,1,0,0,0,0,0,0,0,1,6,0,0,1,0,0,15.0,3.7857142857142856,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,5.75,1, 0
1,0,0,1,2,1,0,0,0,0,0,4,0,4,0,2,0,27.0,3.923076923076923,1, 0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,2.5625,3, 0
0,0,1,0,1,0,0,0,0,0,1,5,2,2,0,0,1,21.0,3.8,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7.25,3.8846153846153846,4, 0
1,2,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,9.0,4.285714285714286,1, 0
1,1,0,0,0,0,0,0,0,0,0,2,1,2,0,2,0,12.5,4.571428571428571,2, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4.0,5.333333333333333,1, 0
1,0,0,0,0,0,0,0,0,0,1,2,0,3,0,1,1,15.0,3.0,1, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7.333333333333333,3.8333333333333335,3, 0
1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5.0,3.625,2, 0
1,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,10.0,3.272727272727273,1, 0
3,0,0,1,0,0,0,0,0,0,0,2,0,2,1,1,0,11.5,2.2857142857142856,2, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0,3.8,1, 0
0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4.0,4.0,1, 0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7.0,4.0,1, 0
1,0,1,2,0,0,0,0,0,0,0,10,0,2,0,4,0,29.0,3.6206896551724137,1, 0
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.0,4.5,1, 0
1,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,8.0,6.428571428571429,1, 0
0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,11.0,4.454545454545454,1, 0
0,1,2,1,1,0,0,0,0,0,0,4,0,4,1,2,0,30.0,3.642857142857143,1, 0
2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.666666666666667,3.761904761904762,3, 0
0,0,1,0,0,0,0,0,1,0,0,3,0,1,0,1,0,11.0,4.9,1, 0
2,0,0,0,1,0,0,0,0,0,0,5,0,1,1,0,0,18.0,3.3529411764705883,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,5.5,1, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3333333333333335,4.125,3, 0
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8.0,5.0,1, 0
2,0,1,1,1,0,0,0,0,0,0,5,0,1,0,0,0,19.0,4.294117647058823,1, 0
0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,5.5,2.2,2, 0
1,0,1,0,0,0,0,0,0,0,0,3,0,1,0,1,0,12.0,3.4545454545454546,1, 0
2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,6.5,4.818181818181818,2, 0
1,0,0,1,1,0,0,0,0,0,1,2,0,0,0,2,0,6.0,2.7777777777777777,2, 0
0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8.5,3.9375,2, 0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.25,3.2222222222222223,4, 0
1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7.0,4.0,2, 0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6.0,2.95,4, 0
1,0,1,1,1,0,0,0,0,0,0,5,0,0,0,0,0,12.5,3.772727272727273,2, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.0,5.666666666666667,1, 0
0,0,1,1,0,0,0,0,0,0,0,3,0,1,0,0,0,14.0,3.4285714285714284,1, 0
1,0,1,0,0,0,0,0,0,0,0,2,0,2,0,2,0,16.0,3.466666666666667,1, 0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7.0,6.0,1, 0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,8.0,3.619047619047619,3, 0
0,0,0,1,2,0,0,0,0,0,0,3,0,1,0,0,0,10.5,4.0,2, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,4.066666666666666,2, 0
1,0,0,0,1,0,0,0,0,0,0,3,1,1,0,1,0,11.0,5.2727272727272725,1, 0
0,0,0,0,1,0,0,0,0,0,0,10,0,1,0,0,1,21.0,4.4,1, 0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,2.5625,3, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.333333333333333,4.6,3, 0
0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,15.0,3.1875,1, 0
0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,10.0,4.111111111111111,1, 0
1,0,1,0,1,0,0,0,0,0,0,5,1,4,0,4,0,24.0,4.095238095238095,1, 0
2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,6.5,3.230769230769231,2, 0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,5.0,1, 0
1,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,11.0,4.277777777777778,2, 0
1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,0,0,18.0,3.111111111111111,1, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25,5.1,4, 0
0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,9.0,3.9,1, 0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,8.0,3.5,1, 0
0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,13.0,4.666666666666667,1, 0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.0,4.555555555555555,2, 0
0,0,1,1,0,0,0,0,0,0,0,8,1,1,0,1,0,26.0,3.48,1, 0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,9.0,3.0,1, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,4.75,2, 0
0,0,2,1,0,0,0,0,0,0,1,5,0,1,0,0,2,23.0,3.238095238095238,1, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.666666666666667,5.35,3, 0
1,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,8.0,4.142857142857143,1, 0
1,1,0,0,0,0,0,0,0,0,0,9,0,2,0,1,0,23.0,3.909090909090909,1, 0
0,0,0,1,0,0,0,0,0,0,0,3,1,1,1,0,7,11.0,4.6,1, 0
0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,5.0,4.333333333333333,1, 0
0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,3,0,16.0,2.857142857142857,1, 0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.333333333333333,4.769230769230769,3, 0
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,11.0,3.4,3, 0
1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,11.0,3.4,1, 0
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,9.0,3.111111111111111,1, 0
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,7.0,4.0,1, 0
1,0,0,1,0,0,0,0,0,0,0,3,0,1,0,2,0,13.5,4.125,2, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,5.0,1, 0
4,0,0,0,2,0,0,0,0,0,1,0,1,2,0,2,0,10.5,3.2,2, 0
0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,8.0,3.875,1, 0
1,0,1,1,1,0,0,0,0,0,0,1,2,6,0,1,0,23.0,3.1739130434782608,1, 0
1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,8.0,4.222222222222222,1, 0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,9.0,6.666666666666667,1, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,4.833333333333333,2, 0
0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,10.0,5.444444444444445,1, 0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,6.0,3.8333333333333335,1, 0
1,0,1,0,1,0,0,0,0,0,0,3,0,3,0,3,0,13.0,4.130434782608695,2, 0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,14.0,3.6923076923076925,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,10.0,3.4642857142857144,3, 0
0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,13.0,4.428571428571429,1, 0
0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,5.0,2.6,1, 0
1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,14.0,4.416666666666667,1, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,3.391304347826087,4, 0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4.0,4.666666666666667,1, 0
1,0,0,3,3,0,0,0,0,0,0,4,2,1,0,2,0,19.0,4.388888888888889,1, 0
2,0,0,1,0,0,0,0,0,0,0,3,1,1,0,0,0,16.0,3.2857142857142856,1, 0
1,0,0,0,2,0,0,0,0,0,0,6,0,1,1,2,0,19.0,3.3684210526315788,1, 0
1,0,0,0,4,0,0,0,0,0,0,6,0,3,0,0,0,25.0,4.0,1, 0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7.0,3.7058823529411766,3, 0
0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,9.0,4.565217391304348,3, 0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,9.0,4.888888888888889,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.8,4.478260869565218,5, 0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8.666666666666666,4.5,3, 0
3,0,1,2,1,0,0,0,0,0,0,2,0,1,0,2,0,20.0,3.35,1, 0
0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,7.0,3.375,1, 0
0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,7.0,4.571428571428571,1, 0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0,3.75,1, 0
0,0,0,1,1,0,0,0,0,0,1,6,0,2,1,0,0,13.5,3.423076923076923,2, 0
1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,10.0,2.5,1, 0
0,0,1,1,0,0,0,0,0,0,0,6,0,2,0,2,0,9.0,3.176470588235294,2, 0
2,0,0,1,0,0,0,0,0,0,0,7,0,0,1,0,0,15.0,3.9285714285714284,1, 0
4,2,0,1,1,0,0,0,0,0,0,1,0,2,0,3,0,10.5,4.05,2, 0
0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,7.0,4.333333333333333,1, 0
0,0,1,0,3,0,0,0,0,0,0,4,0,0,0,0,0,10.5,4.0,2, 0
0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,1,0,8.5,5.357142857142857,2, 0
1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9.5,4.529411764705882,2, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.25,4.0588235294117645,4, 0
0,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,10.0,3.9,1, 0
2,0,0,2,1,0,0,0,0,0,0,4,1,0,0,0,1,17.0,3.375,1, 0
0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,1,12.0,5.333333333333333,1, 0
1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,6.0,3.5,1, 0
1,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,17.0,3.2758620689655173,2, 0
0,0,1,1,0,0,0,0,0,0,0,4,1,2,1,2,0,15.0,4.4,1, 0
2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.0,3.3333333333333335,1, 0
0,0,0,0,1,0,0,0,0,0,0,3,0,1,1,0,7,11.0,3.9,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,5.75,1, 0
1,0,0,0,0,0,0,0,0,0,0,4,2,1,1,1,0,23.0,4.363636363636363,1, 0
1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,7.333333333333333,3.588235294117647,3, 0
1,0,1,0,1,0,0,0,0,0,0,6,0,1,0,0,0,14.0,4.230769230769231,1, 0
0,0,0,1,0,0,0,0,0,0,0,3,1,1,1,0,7,11.0,4.6,1, 0
1,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,0,12.0,4.818181818181818,1, 0
1,2,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0,9.0,4.875,1, 0
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,7.0,4.8125,3, 0
1,2,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,12.0,3.65,2, 0
1,0,0,0,0,0,0,0,0,0,0,6,0,2,0,4,1,12.0,4.5,1, 0
1,0,0,1,1,0,0,0,0,0,0,3,0,0,0,1,0,13.0,3.3846153846153846,1, 0
1,0,0,0,0,1,0,0,0,0,0,7,0,2,0,1,0,20.0,3.5,1, 0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8.0,3.5714285714285716,1, 0
0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,1,0,9.0,3.7142857142857144,1, 0
2,0,2,0,0,0,0,0,1,0,1,1,1,2,0,0,1,15.0,3.1666666666666665,1, 0
1,0,0,1,0,0,0,0,0,0,0,7,1,2,0,0,0,24.0,3.727272727272727,1, 0
0,2,1,0,0,0,0,0,0,0,2,7,0,1,0,2,0,18.0,3.875,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,9.0,3.1176470588235294,2, 0
2,0,0,0,1,0,0,0,0,0,0,3,0,1,0,1,0,11.0,3.090909090909091,1, 0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.0,1, 0
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,15.5,3.689655172413793,2, 0
0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,9.0,4.857142857142857,1, 0
0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,2,0,12.0,4.636363636363637,1, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,4.785714285714286,2, 0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9.5,4.714285714285714,2, 0
