@relation validation
@attribute first_person_pronoun numeric
@attribute second_person_pronoun numeric
@attribute third_person_pronoun numeric
@attribute coordinating_conj numeric
@attribute past_tense_verb numeric
@attribute future_tense_verb numeric
@attribute commas numeric
@attribute colons_semi_colon numeric
@attribute dash numeric
@attribute parentheses numeric
@attribute ellipses numeric
@attribute common_noun numeric
@attribute proper_noun numeric
@attribute adverb numeric
@attribute wh_word numeric
@attribute modern_slan_acronym numeric
@attribute word_all_in_upper_case numeric
@attribute average_length_sentence numeric
@attribute average_length_token numeric
@attribute number_of_sentence numeric
@attribute class {0,4}

@DATA
0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,6.5,4.0,2, 0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8.0,4.125,1, 0
0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,5.0,4.2,1, 0
1,1,1,0,0,0,0,0,0,0,0,3,0,0,1,1,0,10.0,4.777777777777778,1, 0
3,0,1,1,2,0,0,0,0,0,0,2,0,0,1,1,0,7.666666666666667,3.9,3, 0
1,0,1,0,2,0,0,0,0,0,0,2,0,2,0,0,0,14.0,3.4285714285714284,1, 0
0,0,0,0,1,0,0,0,0,0,1,8,0,0,0,0,0,18.0,4.0,1, 0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,7.0,4.428571428571429,1, 0
0,0,0,0,2,0,0,0,0,0,0,6,0,3,0,0,0,19.0,4.578947368421052,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.0,4.538461538461538,2, 0
0,0,1,1,0,0,0,0,0,0,0,3,0,1,0,0,0,8.0,4.888888888888889,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0,5.2,1, 0
0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,5.0,3.5555555555555554,2, 0
1,0,0,1,0,0,0,0,0,0,0,2,0,1,1,2,0,17.0,3.5,1, 0
0,0,0,1,1,0,0,0,0,0,0,4,0,1,0,0,0,15.0,4.0,1, 0
3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,7.25,4.375,4, 0
1,0,0,1,1,0,0,0,0,0,0,5,0,1,0,0,0,23.0,4.391304347826087,1, 0
0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,1,0,10.0,3.909090909090909,1, 0
1,0,0,0,1,1,0,0,0,0,0,4,0,2,1,0,0,16.0,4.466666666666667,1, 0
1,0,0,0,0,1,0,0,0,0,0,1,0,3,0,1,0,12.0,5.833333333333333,1, 0
1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,11.0,3.1818181818181817,1, 0
0,0,0,0,1,0,0,0,0,0,0,4,0,5,0,5,0,25.0,3.6956521739130435,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7.0,5.090909090909091,2, 0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,6.0,3.8333333333333335,1, 0
0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,3.269230769230769,2, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,4.666666666666667,1, 0
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.0,4.8,1, 0
1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,8.0,4.285714285714286,1, 0
0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,11.0,4.545454545454546,1, 0
0,0,1,0,2,0,0,0,0,0,0,4,2,0,0,1,0,10.0,5.2,1, 0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,7.0,3.142857142857143,1, 0
0,0,1,0,2,0,0,0,0,0,0,3,0,1,0,2,1,11.0,4.3,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.5,4.071428571428571,2, 0
0,0,0,0,1,0,0,0,0,0,0,5,0,1,0,1,1,15.0,3.230769230769231,1, 0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7.0,3.0,1, 0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,6.0,4.5,1, 0
0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,9.0,4.875,1, 0
0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,7.0,4.416666666666667,2, 0
1,0,0,0,2,0,0,0,0,0,0,1,1,1,0,1,0,10.0,3.7,1, 0
0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,7.0,4.428571428571429,1, 0
1,0,1,2,0,1,0,0,0,0,1,6,0,1,0,1,1,19.0,3.7058823529411766,1, 0
0,2,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,5.75,4.2105263157894735,4, 0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12.0,2.727272727272727,1, 0
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5.0,6.2,1, 0
0,0,0,1,0,0,0,0,0,0,2,9,0,2,0,1,0,27.0,3.8076923076923075,1, 0
0,0,2,2,1,0,0,0,0,0,0,8,0,1,0,4,0,22.0,3.9545454545454546,1, 0
0,0,0,1,0,0,0,0,0,0,0,4,0,2,0,0,0,11.0,5.333333333333333,1, 0
0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,7.0,4.285714285714286,1, 0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,4.071428571428571,2, 0
3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,14.0,3.923076923076923,1, 0
1,2,0,0,1,0,0,0,0,0,0,3,0,1,0,2,0,10.0,3.4,1, 0
0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,1,0,13.0,4.0,2, 0
1,0,0,0,1,0,0,0,0,0,0,1,0,2,0,2,0,9.0,3.5,1, 0
1,3,0,3,1,1,0,0,0,0,0,8,0,5,0,3,0,35.0,2.9411764705882355,1, 0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0,4.0,1, 0
1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,6.0,3.5714285714285716,1, 0
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9.0,3.8181818181818183,1, 0
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3.5,5.4,2, 0
0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,15.0,3.607142857142857,2, 0
0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,5.0,6.25,1, 0
1,0,0,1,2,0,0,0,0,0,0,4,0,0,0,1,1,9.0,3.3,1, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,4.333333333333333,1, 0
1,0,1,0,0,0,0,0,0,0,1,2,1,3,0,2,0,15.0,3.642857142857143,1, 0
2,0,0,0,1,0,0,0,0,0,1,6,0,1,1,2,3,21.0,4.3,1, 0
0,0,2,0,1,0,0,0,0,0,0,4,0,2,1,0,0,13.5,3.7777777777777777,2, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,8.0,3.4444444444444446,1, 0
0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,2,0,5.666666666666667,4.4,3, 0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0,4.0,1, 0
0,0,1,0,0,0,0,0,0,0,0,4,0,1,0,1,0,11.0,3.9,1, 0
0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,8.0,4.375,1, 0
8,1,0,0,1,0,0,0,0,0,0,4,0,4,0,4,0,31.0,3.7142857142857144,1, 0
2,0,2,0,1,0,0,0,0,0,0,2,0,5,0,0,0,16.0,3.2666666666666666,1, 0
0,0,0,1,0,1,0,0,0,0,0,4,0,1,0,2,0,18.0,4.055555555555555,1, 0
2,0,0,0,1,0,0,0,0,0,0,3,0,2,0,1,0,20.0,3.235294117647059,1, 0
1,0,0,1,2,1,0,0,0,0,0,5,0,0,0,2,0,16.0,3.2142857142857144,1, 0
0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,1,0,15.0,3.6923076923076925,1, 0
1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,13.0,5.1,1, 0
0,1,0,0,1,0,0,0,0,0,0,3,3,0,0,1,0,14.0,4.3076923076923075,1, 0
0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,1,0,13.5,4.076923076923077,2, 0
0,4,2,0,0,0,0,0,0,0,1,5,0,1,1,4,0,14.5,4.24,2, 0
0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,10.0,2.8,1, 0
1,0,1,2,0,0,0,0,0,0,4,9,0,1,0,1,0,26.0,3.3181818181818183,1, 0
1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7.0,3.75,2, 0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,3.7142857142857144,2, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.0,4.166666666666667,2, 0
0,0,0,0,1,0,0,1,0,0,0,4,0,1,0,1,0,12.0,3.9,1, 0
1,0,0,1,0,0,0,0,0,0,0,3,0,2,0,0,0,13.0,4.833333333333333,1, 0
0,4,1,1,2,0,0,0,0,0,0,3,0,3,0,3,0,15.0,4.24,2, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,8.0,4.25,1, 0
4,0,0,2,2,0,0,0,0,0,0,7,1,2,0,1,2,32.0,3.2666666666666666,1, 0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,7.0,4.0,1, 0
1,2,1,0,0,0,0,0,0,0,0,8,0,6,1,6,0,28.0,3.5185185185185186,1, 0
0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,7.0,5.142857142857143,1, 0
1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,6.5,3.6666666666666665,2, 0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11.0,3.8,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.5,3.6666666666666665,2, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,13.0,1, 0
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,12.0,4.818181818181818,1, 0
3,0,3,1,5,0,0,0,0,0,0,4,0,6,1,4,0,26.0,4.230769230769231,1, 0
1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.25,4.08,4, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,3.7142857142857144,2, 0
1,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,11.0,4.0,1, 0
1,0,0,0,0,0,0,0,0,0,3,3,0,1,0,1,0,11.0,3.375,1, 0
0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,3.5,4.5,2, 0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7.0,5.2,1, 0
0,0,0,1,3,0,0,0,0,0,0,4,0,1,0,0,0,18.0,3.3333333333333335,1, 0
0,0,0,0,1,0,0,0,0,0,0,2,2,2,0,0,0,16.0,4.538461538461538,1, 0
0,0,1,1,0,0,0,0,0,0,1,11,0,1,1,0,2,31.0,3.4827586206896552,1, 0
1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,7.0,5.0,1, 0
0,0,0,0,1,0,0,0,0,0,0,5,0,1,0,0,2,15.0,3.6785714285714284,2, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,3.740740740740741,4, 0
2,0,0,1,1,0,0,0,0,0,1,4,0,5,0,1,0,30.0,3.2333333333333334,1, 0
0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,6.0,3.4,2, 0
0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,8.0,3.6153846153846154,2, 0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6.0,7.0,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6.0,3.5,1, 0
0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,1,1,10.0,4.823529411764706,2, 0
1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,8.0,2.75,1, 0
0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,8.0,4.142857142857143,1, 0
1,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,7.0,3.1666666666666665,1, 0
2,0,0,0,0,1,0,0,0,0,1,3,1,2,0,2,0,16.0,4.533333333333333,1, 0
0,0,1,0,0,0,0,0,0,0,0,2,0,2,1,0,0,11.0,4.416666666666667,1, 0
1,0,0,0,0,1,0,0,0,0,2,3,0,2,0,0,0,12.5,3.5238095238095237,2, 0
0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,9.0,3.1,1, 0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9.5,3.6,2, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10.5,4.4,2, 0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8.0,3.375,1, 0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0,3.0,1, 0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.3333333333333335,2.5,3, 0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.0,5.0,1, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,4.0,2, 0
1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,10.5,4.052631578947368,2, 0
1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,7.0,2.857142857142857,1, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.875,2, 0
0,0,1,0,1,0,0,0,0,0,1,3,1,1,0,1,0,16.0,3.375,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,9.5,1, 0
0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,11.0,3.727272727272727,1, 0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,7.0,3.2857142857142856,1, 0
2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,2.75,1, 0
0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,1,0,12.0,2.4,1, 0
0,0,0,1,2,0,0,0,0,0,0,1,0,2,0,0,1,13.0,4.6923076923076925,1, 0
1,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,1,9.0,3.875,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,4.666666666666667,1, 0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10.0,4.277777777777778,2, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,3.5,1, 0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,11.5,3.857142857142857,2, 0
0,0,1,0,1,0,0,0,0,0,0,2,0,3,0,3,0,25.0,3.608695652173913,1, 0
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6.666666666666667,3.9444444444444446,3, 0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.0,4.166666666666667,1, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.5,3.526315789473684,4, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5,5.5,2, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0,3.8,1, 0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.0,4.181818181818182,2, 0
0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,6.0,5.0,1, 0
0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,1,0,8.0,4.190476190476191,3, 0
2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.333333333333334,2.9130434782608696,3, 0
2,0,1,0,1,0,0,0,0,0,2,11,0,2,0,0,0,34.0,3.2758620689655173,1, 0
0,0,0,1,5,0,0,0,0,0,3,4,0,1,0,2,0,23.0,3.45,1, 0
1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6.0,4.363636363636363,2, 0
1,3,0,2,0,0,0,0,0,0,0,7,2,1,0,3,0,27.0,4.12,1, 0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,15.0,3.392857142857143,2, 0
0,0,1,1,1,0,0,2,0,0,0,5,0,4,0,1,0,21.0,4.0476190476190474,1, 0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.0,5.25,1, 0
0,0,0,1,1,1,0,0,0,0,2,3,0,0,0,0,0,14.0,4.818181818181818,1, 0
0,0,2,1,1,0,0,0,0,0,1,4,0,2,0,1,0,19.0,4.388888888888889,1, 0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10.333333333333334,3.607142857142857,3, 0
2,0,2,0,5,0,0,0,0,0,0,2,0,2,0,0,0,19.0,3.9473684210526314,1, 0
1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,4.0,4.333333333333333,1, 0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.0,5.0,1, 0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7.666666666666667,5.166666666666667,3, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.0,5.166666666666667,1, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,6.333333333333333,2, 0
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,7.666666666666667,4.2,3, 0
0,0,1,1,1,0,0,0,0,0,3,7,0,0,1,1,0,20.0,3.3125,1, 0
0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,1,12.0,3.75,1, 0
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,8.0,4.25,1, 0
0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,11.0,5.3,1, 0
0,2,0,0,3,0,0,0,0,0,0,13,0,1,0,4,1,28.0,3.925925925925926,1, 0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,5.0,6.75,1, 0
1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,8.0,3.933333333333333,2, 0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0,4.0,1, 0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,8.5,4.25,2, 0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3.0,3.0,1, 0
1,0,4,2,4,0,0,0,0,0,0,6,0,3,0,2,0,30.0,3.6,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5.0,3.125,2, 0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,3.0,1, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5.0,4.4,1, 0
0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,14.0,4.769230769230769,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3.0,6.0,1, 0
2,0,0,1,0,0,0,0,0,0,0,4,0,2,0,1,0,15.0,4.666666666666667,1, 0
0,0,1,1,1,0,0,0,0,0,1,2,0,2,0,0,0,12.0,4.1,1, 0
0,6,0,0,2,0,0,0,0,0,0,5,0,1,1,3,0,18.0,4.0,1, 0
1,0,0,1,2,0,0,0,0,0,0,9,1,0,0,2,3,24.0,3.782608695652174,1, 0
0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,7.0,4.285714285714286,1, 0
0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,8.0,4.333333333333333,2, 0
