@relation validation
@attribute first_person_pronoun numeric
@attribute second_person_pronoun numeric
@attribute third_person_pronoun numeric
@attribute coordinating_conj numeric
@attribute past_tense_verb numeric
@attribute future_tense_verb numeric
@attribute commas numeric
@attribute colons_semi_colon numeric
@attribute dash numeric
@attribute parentheses numeric
@attribute ellipses numeric
@attribute common_noun numeric
@attribute proper_noun numeric
@attribute adverb numeric
@attribute wh_word numeric
@attribute modern_slan_acronym numeric
@attribute word_all_in_upper_case numeric
@attribute average_length_sentence numeric
@attribute average_length_token numeric
@attribute number_of_sentence numeric
@attribute class {0,4}

@DATA
1,0,0,0,1,0,0,0,0,0,0,5,0,2,0,1,0,17.0,4.294117647058823,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,9.5,3.611111111111111,2, 0
1,0,0,0,2,0,0,0,0,0,1,2,0,1,0,2,0,10.0,5.625,1, 0
0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,10.0,4.818181818181818,1, 0
1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,8.0,3.2666666666666666,2, 0
2,0,0,0,0,0,0,0,0,0,0,4,0,2,1,2,0,21.0,3.4782608695652173,1, 0
1,0,1,1,0,0,0,0,0,0,0,6,0,2,1,2,0,26.0,4.32,1, 0
0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,2,0,9.0,4.125,1, 0
4,0,1,1,1,1,0,0,0,0,0,3,1,1,0,1,1,17.5,3.125,2, 0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6.5,5.090909090909091,2, 0
0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,10.0,4.125,1, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,4.0,2, 0
0,1,0,0,2,0,0,0,0,0,0,3,0,0,0,1,0,10.0,3.5555555555555554,2, 0
1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9.0,4.291666666666667,3, 0
4,2,1,1,0,1,0,0,1,0,0,4,1,1,0,2,0,26.0,4.217391304347826,1, 0
1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,7.0,3.7142857142857144,1, 0
0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,5.0,5.4,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,8.0,4.5,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13.0,4.681818181818182,2, 0
0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,1,6.75,4.434782608695652,4, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5.5,3.888888888888889,2, 0
1,0,2,2,0,0,0,0,2,0,0,5,0,3,0,1,0,15.5,3.740740740740741,2, 0
1,0,1,1,1,0,0,0,0,0,0,1,0,3,0,0,0,17.0,3.5,1, 0
5,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,22.0,3.3333333333333335,1, 0
0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,13.0,4.3076923076923075,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3.0,5.0,1, 0
0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,11.0,5.095238095238095,2, 0
1,0,2,1,0,0,0,0,0,0,0,9,0,0,1,0,0,29.0,3.5517241379310347,1, 0
0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,9.0,5.0,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6.0,3.2,1, 0
3,0,0,1,1,0,0,0,0,0,0,3,0,1,0,1,0,15.5,3.6785714285714284,2, 0
1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,10.0,4.777777777777778,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4.0,4.75,1, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,3.4,2, 0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,2.727272727272727,3, 0
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10.5,4.222222222222222,2, 0
1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,6.0,4.0,2, 0
0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6.5,4.181818181818182,2, 0
2,1,0,1,0,0,0,0,0,0,0,7,0,2,0,2,0,20.0,3.1,1, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,3.6666666666666665,1, 0
0,2,0,1,1,0,0,0,0,0,0,9,0,0,0,2,0,20.0,4.3,1, 0
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10.0,5.555555555555555,1, 0
3,1,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,16.0,3.375,1, 0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,9.0,3.3333333333333335,1, 0
1,0,0,1,3,0,0,3,0,0,0,8,2,4,0,2,0,26.0,3.5,1, 0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.0,2.8,2, 0
0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,0,10.0,3.8,1, 0
0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,5.333333333333333,4.142857142857143,3, 0
0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,10.0,4.666666666666667,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,5.5,4.1,2, 0
0,0,0,0,1,0,0,0,0,0,2,2,0,1,2,0,0,18.0,3.6666666666666665,1, 0
1,0,0,0,1,0,0,0,0,0,1,4,0,3,0,1,1,15.0,4.866666666666666,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3.0,6.666666666666667,1, 0
1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,7.0,4.416666666666667,2, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,3.310344827586207,2, 0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,12.5,3.75,2, 0
2,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,9.0,2.888888888888889,2, 0
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7.333333333333333,3.85,3, 0
2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6.0,3.4545454545454546,2, 0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.0,3.9565217391304346,4, 0
1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,7.2,3.1666666666666665,5, 0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,11.0,4.0,2, 0
0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,11.0,5.0,1, 0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,6.5,3.8181818181818183,2, 0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.0,5.5,1, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,3.8421052631578947,2, 0
0,1,1,0,0,0,0,0,0,0,0,3,0,2,0,1,1,17.0,4.470588235294118,1, 0
1,1,0,1,1,0,0,0,0,0,3,4,0,2,1,2,1,14.0,3.8333333333333335,2, 0
1,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,15.0,4.928571428571429,1, 0
1,0,0,1,1,0,0,0,0,0,1,2,1,0,0,0,0,17.0,4.285714285714286,1, 0
2,1,0,0,1,0,0,0,0,0,1,3,1,1,0,1,0,15.0,3.7037037037037037,2, 0
0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4.5,5.714285714285714,2, 0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0,3.3333333333333335,1, 0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.0,3.4285714285714284,1, 0
0,0,0,0,1,0,0,0,0,0,1,2,0,2,0,0,1,9.0,4.75,1, 0
1,0,1,0,0,0,0,1,0,0,0,3,0,3,0,2,0,19.0,3.1176470588235294,1, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.666666666666667,4.916666666666667,3, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.6,1, 0
0,0,1,0,1,0,0,0,0,0,0,3,0,1,0,0,0,15.0,4.133333333333334,1, 0
1,0,0,0,1,0,0,0,0,0,0,4,0,2,1,0,0,18.0,3.1666666666666665,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4.0,3.6666666666666665,2, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,7.0,5.142857142857143,1, 0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,11.0,4.5,1, 0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9.5,4.0,2, 0
0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,4.0,4.75,1, 0
0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,13.0,4.32,2, 0
1,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,9.0,3.0,1, 0
0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,7.0,4.5,1, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4.0,3.25,1, 0
4,0,1,0,1,0,0,0,0,0,0,7,0,0,1,2,0,23.0,3.5454545454545454,1, 0
0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,11.0,4.166666666666667,1, 0
1,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,11.0,4.0,1, 0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4.0,4.25,1, 0
0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,10.0,4.3,1, 0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.5,3.6956521739130435,2, 0
1,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,23.0,3.5,1, 0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,10.0,4.0,1, 0
3,0,1,1,0,0,0,0,0,0,0,3,0,3,0,1,0,14.0,3.2666666666666666,1, 0
1,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,9.0,4.25,1, 0
1,1,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,11.0,4.4,1, 0
0,0,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,12.5,4.217391304347826,2, 0
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,8.0,3.857142857142857,2, 0
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8.0,3.7857142857142856,2, 0
1,1,0,0,0,0,0,0,0,0,0,6,0,2,0,2,0,14.0,3.466666666666667,1, 0
1,0,2,0,0,0,0,0,0,0,1,6,0,4,0,1,0,26.0,3.9166666666666665,1, 0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,6.0,2.6,1, 0
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7.0,4.75,1, 0
0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,7.5,3.909090909090909,2, 0
1,2,0,2,0,0,0,0,1,0,0,11,1,1,0,1,0,26.0,4.7272727272727275,1, 0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,6.0,5.4,1, 0
1,0,1,0,0,0,0,0,0,0,1,3,0,1,0,0,0,13.0,4.666666666666667,1, 0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.5,4.045454545454546,2, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,3.5,4, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.5,1, 0
2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8.333333333333334,3.772727272727273,3, 0
1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,8.0,7.625,1, 0
0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,9.0,3.875,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0,2.8,1, 0
2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,8.0,2.875,1, 0
0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,6.0,5.333333333333333,1, 0
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6.0,5.1,2, 0
1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,9.0,4.111111111111111,1, 0
0,0,1,1,1,0,0,0,0,0,0,3,0,1,0,0,1,12.0,3.8333333333333335,1, 0
2,0,0,0,2,0,0,0,0,0,0,5,0,4,0,3,0,26.0,2.75,1, 0
2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6.0,3.8333333333333335,1, 0
0,0,1,2,3,0,0,0,0,0,0,5,1,2,0,1,0,24.0,3.8181818181818183,1, 0
0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,16.0,3.2666666666666666,1, 0
0,2,0,1,0,0,0,0,0,0,1,5,0,5,1,4,0,22.0,5.5,1, 0
0,0,0,1,0,0,0,0,1,0,0,2,0,4,0,1,0,17.0,4.3125,1, 0
0,4,1,0,0,0,0,0,1,0,0,5,0,1,1,3,0,19.0,4.555555555555555,1, 0
2,0,1,0,0,0,0,0,0,0,0,7,0,3,0,3,0,28.0,3.68,1, 0
0,0,0,1,0,0,0,0,0,0,0,7,0,2,0,0,0,27.0,3.607142857142857,1, 0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.0,3.1,2, 0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7.0,5.285714285714286,1, 0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,9.25,2.9310344827586206,4, 0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.0,4.666666666666667,1, 0
1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,7.0,4.428571428571429,1, 0
0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,11.0,4.7,1, 0
0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,9.0,3.625,1, 0
2,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,7.5,3.6923076923076925,4, 0
1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5.0,4.75,1, 0
1,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,12.5,3.56,2, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,4.0,3.75,1, 0
2,0,3,1,2,0,0,0,0,0,0,7,0,2,0,2,0,28.0,3.925925925925926,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6.5,4.545454545454546,2, 0
1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,5.5,5.111111111111111,2, 0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,14.0,3.888888888888889,2, 0
2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6.0,3.8333333333333335,1, 0
0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,9.0,4.25,1, 0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.5,4.142857142857143,2, 0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,9.0,4.375,1, 0
1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,15.0,4.357142857142857,1, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,7.5,1, 0
0,0,1,0,1,0,0,0,0,0,0,2,0,1,0,1,0,13.0,3.8333333333333335,1, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0,3.6,1, 0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7.0,4.833333333333333,1, 0
0,0,1,0,2,1,0,0,0,0,0,6,0,2,0,2,0,28.0,3.9615384615384617,1, 0
0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,2,0,9.5,3.588235294117647,2, 0
1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,8.0,2.7,1, 0
0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,5.0,5.75,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10.0,4.7894736842105265,2, 0
0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,9.5,2.9375,2, 0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,7.0,4.571428571428571,1, 0
0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,1,0,9.0,5.125,1, 0
1,0,0,0,0,0,0,0,0,0,1,6,0,1,0,1,0,13.0,4.0,1, 0
0,0,0,0,1,0,0,0,1,0,0,1,0,3,0,1,0,7.0,5.166666666666667,1, 0
0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,1,0,8.0,3.375,1, 0
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8.0,4.625,1, 0
0,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0,0,12.0,5.0,1, 0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,9.0,3.5294117647058822,2, 0
2,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,10.0,2.888888888888889,1, 0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,10.333333333333334,3.4444444444444446,3, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,5.0,1, 0
0,0,0,2,0,0,0,0,0,0,0,4,1,2,0,0,0,19.0,4.764705882352941,1, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,3.4444444444444446,3, 0
2,2,0,1,0,0,0,0,0,0,0,8,0,0,0,1,0,26.0,4.208333333333333,1, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,3.44,4, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.0,3.0,1, 0
0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,1,0,11.0,2.6363636363636362,1, 0
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,9.0,4.111111111111111,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.25,5.368421052631579,4, 0
0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,6.0,6.666666666666667,1, 0
1,0,0,0,2,0,0,0,0,0,0,4,6,0,0,0,0,25.0,4.318181818181818,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6.0,4.318181818181818,4, 0
2,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,13.0,4.083333333333333,1, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,4.666666666666667,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7.0,4.0,1, 0
0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,2,0,12.0,3.6363636363636362,1, 0
0,0,1,1,1,0,0,0,0,0,0,4,0,0,0,2,0,15.0,3.923076923076923,1, 0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,8.0,4.285714285714286,2, 0
0,0,1,2,3,0,0,0,0,0,0,6,0,2,0,0,0,21.0,4.0,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2.0,7.5,1, 0
0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,13,18.0,3.823529411764706,1, 0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,9.0,2.2222222222222223,1, 0
1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,14.0,3.5833333333333335,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.0,5.705882352941177,2, 0
2,0,0,2,1,0,0,0,0,0,0,4,0,2,0,0,1,16.0,4.666666666666667,1, 0
1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,4,11.0,4.5,1, 0
2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,7.0,3.263157894736842,3, 0
1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8.0,4.428571428571429,2, 0
0,0,0,0,0,0,0,0,0,0,1,3,1,2,0,1,0,14.0,4.857142857142857,1, 0
1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,11.0,4.0,1, 0
0,0,0,0,2,0,0,0,0,0,0,4,0,1,0,0,0,11.0,4.7,1, 0
2,0,0,0,2,0,0,0,0,0,1,3,0,1,0,1,0,12.0,3.5,1, 0
3,0,0,0,0,0,0,0,0,0,0,6,0,5,0,2,1,30.0,3.1153846153846154,1, 0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.0,5.2,1, 0
0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,17.0,4.0588235294117645,1, 0
0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,15.0,3.642857142857143,1, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.666666666666666,3.888888888888889,3, 0
0,2,0,0,0,1,0,0,0,0,0,3,0,0,1,2,0,15.0,3.925925925925926,2, 0
0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,9.0,4.333333333333333,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,4.333333333333333,4.8,3, 0
2,3,0,0,0,0,0,0,0,0,0,4,0,1,0,2,0,19.0,4.0,1, 0
1,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,13.5,3.3076923076923075,2, 0
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,9.0,4.571428571428571,1, 0
2,0,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,11.0,3.9,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6.0,3.0,1, 0
0,1,0,0,1,0,0,0,0,0,0,7,0,0,0,1,0,23.0,4.318181818181818,1, 0
0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,1,0,9.0,4.933333333333334,2, 0
