@relation validation
@attribute first_person_pronoun numeric
@attribute second_person_pronoun numeric
@attribute third_person_pronoun numeric
@attribute coordinating_conj numeric
@attribute past_tense_verb numeric
@attribute future_tense_verb numeric
@attribute commas numeric
@attribute colons_semi_colon numeric
@attribute dash numeric
@attribute parentheses numeric
@attribute ellipses numeric
@attribute common_noun numeric
@attribute proper_noun numeric
@attribute adverb numeric
@attribute wh_word numeric
@attribute modern_slan_acronym numeric
@attribute word_all_in_upper_case numeric
@attribute average_length_sentence numeric
@attribute average_length_token numeric
@attribute number_of_sentence numeric
@attribute class {0,4}

@DATA
2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,10.333333333333334,3.6153846153846154,3, 0
0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,7.0,5.333333333333333,1, 0
2,0,0,0,2,0,0,0,2,0,0,4,0,1,0,0,1,14.0,4.1,1, 0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,5.666666666666667,1, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,4.0,2, 0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,10.5,4.7,2, 0
0,4,0,0,0,0,0,0,0,0,0,5,0,2,0,3,0,16.0,4.375,1, 0
2,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,9.0,4.6,1, 0
2,0,0,1,0,1,0,0,0,0,0,5,0,4,0,2,0,24.0,4.782608695652174,1, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333333333333334,4.761904761904762,3, 0
0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2,0,10.0,4.578947368421052,2, 0
0,2,0,0,0,0,0,0,0,0,0,10,0,3,1,4,0,32.0,3.0,1, 0
0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,6.5,4.583333333333333,2, 0
2,1,0,0,0,0,0,0,0,0,0,4,0,5,0,2,0,24.0,3.652173913043478,1, 0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,4.466666666666667,2, 0
2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.0,3.3333333333333335,1, 0
3,2,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,12.0,3.0,1, 0
0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,1,0,13.0,4.25,2, 0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,5.5,3.7222222222222223,4, 0
0,1,0,0,1,0,0,0,0,0,1,7,0,0,0,0,1,13.0,4.7272727272727275,2, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.0,3.225806451612903,3, 0
2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9.0,3.142857142857143,1, 0
1,0,0,0,1,0,0,0,0,0,0,2,0,1,1,0,0,6.5,5.25,2, 0
1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,6.0,5.6,1, 0
0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,7.0,4.6923076923076925,2, 0
2,0,0,2,0,0,0,0,0,0,0,4,0,2,0,0,0,22.0,4.0,1, 0
1,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,10.0,3.5,1, 0
1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,10.0,3.1818181818181817,1, 0
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.0,6.75,1, 0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.5,5.333333333333333,2, 0
1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,6.0,3.8333333333333335,1, 0
3,3,0,0,1,0,0,0,0,0,0,2,0,4,0,3,0,13.5,3.68,2, 0
1,0,0,0,1,0,0,0,0,0,1,4,0,1,0,0,0,13.0,4.166666666666667,1, 0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.0,4.0588235294117645,2, 0
0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,3,0,14.0,5.153846153846154,1, 0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4.0,5.0,1, 0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.0,3.6666666666666665,1, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,27.0,1, 0
1,0,1,0,1,0,0,0,0,0,0,3,1,0,0,0,0,15.0,3.8666666666666667,1, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,3.782608695652174,2, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,4.5,1, 0
0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,7.0,4.25,2, 0
1,2,1,0,0,0,0,0,0,0,0,2,0,1,1,2,1,11.0,4.454545454545454,1, 0
2,0,0,1,1,0,0,0,0,0,0,11,0,4,0,0,0,28.0,3.6923076923076925,1, 0
0,0,1,1,0,0,0,0,0,0,1,7,0,0,1,1,0,25.0,4.0,1, 0
2,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,12.5,3.5652173913043477,2, 0
2,3,0,1,4,0,0,0,1,0,0,6,1,1,0,2,0,26.0,3.923076923076923,1, 0
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,12.5,4.217391304347826,2, 0
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,8.0,5.25,1, 0
1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,8.0,5.142857142857143,1, 0
0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,10.0,3.9,1, 0
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10.0,3.9,1, 0
0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0,14.0,4.6923076923076925,1, 0
2,1,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,11.0,3.9,1, 0
1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,11.0,3.3,1, 0
1,1,1,0,0,0,0,0,0,0,1,3,0,4,0,2,0,19.0,3.611111111111111,1, 0
1,0,1,0,0,0,0,0,0,0,2,7,0,5,0,2,0,26.0,4.375,1, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.0,3.923076923076923,2, 0
1,0,0,1,0,1,0,0,0,0,0,5,1,0,0,0,0,19.0,3.6315789473684212,1, 0
1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10.5,4.0,2, 0
0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7.0,4.714285714285714,1, 0
1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,7.5,3.1923076923076925,4, 0
2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,11.0,3.3636363636363638,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6.0,3.0,1, 0
3,0,1,0,2,0,0,0,0,0,0,2,0,1,0,0,0,15.0,3.9375,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,11.0,4.05,2, 0
0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.0,4.428571428571429,1, 0
0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,5.0,6.25,1, 0
0,0,0,1,2,0,0,0,0,0,0,5,0,0,0,1,0,15.0,3.7333333333333334,1, 0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,10.0,3.6,1, 0
1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6.0,5.2,1, 0
2,0,0,1,0,0,0,0,0,0,0,4,0,2,0,0,0,15.0,3.6666666666666665,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.5,4.6,2, 0
1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,8.5,4.5,2, 0
2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,11.0,3.9,1, 0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7.0,4.666666666666667,1, 0
1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,9.5,3.6666666666666665,2, 0
1,1,0,0,1,0,0,0,0,0,0,7,0,0,0,2,2,14.0,3.92,2, 0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,8.333333333333334,3.130434782608696,3, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.666666666666667,4.4,3, 0
0,0,0,1,1,0,0,0,0,0,1,6,0,2,0,2,0,22.0,3.5238095238095237,1, 0
1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7.0,4.857142857142857,1, 0
0,0,0,0,3,0,0,0,0,0,2,7,0,1,1,2,0,27.0,4.25,1, 0
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7.0,4.5,1, 0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.0,2.2,1, 0
1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6.333333333333333,5.875,3, 0
2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,9.0,3.5625,2, 0
0,0,0,1,0,0,0,0,0,0,3,1,0,3,0,1,0,15.0,3.230769230769231,1, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,7.0,3.3333333333333335,1, 0
1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,10.666666666666666,3.586206896551724,3, 0
1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,5.0,4.25,1, 0
0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,9.0,3.111111111111111,1, 0
1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,8.0,4.375,1, 0
1,2,0,0,1,0,0,0,0,0,0,2,0,1,0,2,0,10.5,3.6315789473684212,2, 0
2,2,0,0,1,0,0,0,0,0,0,4,0,2,0,3,0,16.0,3.466666666666667,1, 0
1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6.0,3.9,2, 0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.0,3.2,1, 0
1,0,1,0,1,0,0,0,0,0,0,5,0,0,0,1,0,18.0,3.4444444444444446,1, 0
2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,6.5,4.2727272727272725,2, 0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.666666666666667,3.4545454545454546,3, 0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.0,5.714285714285714,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,6.0,3.3333333333333335,1, 0
1,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,19.0,3.789473684210526,1, 0
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,11.0,2.909090909090909,1, 0
2,0,1,1,0,0,0,0,0,0,0,4,0,1,0,1,0,15.0,3.0,2, 0
0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,1,0,19.0,1.631578947368421,2, 0
1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,6.0,3.8333333333333335,1, 0
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,10.0,4.454545454545454,1, 0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,7.0,3.2941176470588234,3, 0
0,0,0,1,2,0,0,0,0,0,0,5,0,0,0,1,0,15.0,3.8666666666666667,1, 0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,4.333333333333333,1, 0
0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7.0,3.4285714285714284,1, 0
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,4.0,5.0,1, 0
1,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,10.0,4.1,1, 0
1,2,1,0,1,0,0,0,0,0,0,6,0,0,1,2,0,19.0,4.0,1, 0
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,7.0,4.333333333333333,1, 0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,0,7.0,5.571428571428571,1, 0
0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,5.0,4.8,1, 0
1,0,0,0,0,0,0,0,0,0,0,4,0,3,0,1,0,9.0,4.4,2, 0
1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,7.5,4.266666666666667,2, 0
0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,6.0,4.833333333333333,1, 0
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,12.0,3.2333333333333334,3, 0
0,0,0,1,3,0,0,0,0,0,0,4,0,2,0,2,0,13.0,4.384615384615385,1, 0
0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,1,0,8.0,4.625,1, 0
0,0,0,0,1,0,0,0,0,0,0,6,0,1,0,1,0,10.0,4.5,2, 0
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7.0,2.8333333333333335,1, 0
1,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,15.0,4.214285714285714,1, 0
0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,1,0,6.0,4.333333333333333,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.0,2.8333333333333335,1, 0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8.5,4.0,2, 0
0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,6.0,5.111111111111111,2, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,8.0,4.5,1, 0
2,0,1,1,2,0,0,0,0,0,0,2,0,1,0,1,0,19.0,4.052631578947368,1, 0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7.5,4.3076923076923075,2, 0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,4.176470588235294,3, 0
0,0,0,0,1,0,0,0,0,0,0,4,1,1,0,1,0,16.0,4.571428571428571,1, 0
1,0,3,1,2,0,0,0,0,0,0,3,1,1,0,0,0,17.0,3.5555555555555554,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,7,10.0,4.0,1, 0
0,0,0,1,0,0,0,0,0,0,0,9,0,1,0,3,0,23.0,4.55,1, 0
2,0,2,2,1,1,0,0,0,0,0,2,0,1,0,0,0,20.0,3.6666666666666665,1, 0
0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,1,0,13.0,4.846153846153846,1, 0
1,1,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,9.0,3.1,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7.75,3.962962962962963,4, 0
1,0,0,1,1,0,0,0,0,0,1,3,0,0,0,1,0,16.0,3.3448275862068964,2, 0
1,0,0,0,2,0,0,0,0,0,0,7,0,1,1,1,0,23.0,4.681818181818182,1, 0
0,0,2,1,1,0,0,0,0,0,0,4,0,2,0,0,0,24.0,3.608695652173913,1, 0
2,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,7.75,3.88,4, 0
1,0,0,0,0,0,0,0,0,0,1,7,0,0,0,1,0,16.0,5.133333333333334,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3.0,3.0,1, 0
0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,6.0,6.4,1, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,8.0,3.3125,2, 0
0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,6.0,4.888888888888889,2, 0
1,2,0,0,2,0,0,0,0,0,0,5,0,0,1,1,0,14.0,3.7142857142857144,1, 0
0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,11.0,3.727272727272727,1, 0
1,2,0,0,0,0,0,0,0,0,0,7,1,0,0,2,3,9.666666666666666,3.8076923076923075,3, 0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7.0,4.538461538461538,2, 0
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,2.6666666666666665,2, 0
0,2,1,0,1,0,0,0,0,0,1,4,0,2,0,2,1,7.5,3.8461538461538463,2, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7.0,3.764705882352941,3, 0
1,0,1,1,0,0,0,0,0,0,0,5,0,1,0,0,0,19.0,3.8947368421052633,1, 0
0,0,0,1,0,0,0,0,0,0,0,6,0,4,0,1,0,20.0,2.95,1, 0
1,0,1,0,1,0,0,0,0,0,0,3,0,1,0,0,1,18.0,4.125,1, 0
0,0,1,0,0,0,0,0,0,0,0,6,0,2,1,0,0,20.0,3.736842105263158,1, 0
0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.0,4.0,1, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.25,3.8076923076923075,4, 0
2,0,0,0,3,0,0,0,0,0,3,2,0,1,0,1,1,16.0,3.6153846153846154,1, 0
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,9.666666666666666,3.076923076923077,3, 0
0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,1,0,15.0,3.925925925925926,2, 0
0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,9.0,3.875,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7.0,2.5714285714285716,1, 0
0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,5.0,4.0,1, 0
1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,5.0,4.923076923076923,3, 0
0,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,14.0,3.5,1, 0
1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,11.0,3.3,1, 0
1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,8.0,3.0,1, 0
1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,8.0,3.8333333333333335,2, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,5.714285714285714,2, 0
1,1,0,0,0,0,0,0,2,0,1,3,2,0,0,1,1,15.0,4.363636363636363,1, 0
2,0,1,0,2,0,0,0,0,0,0,0,0,2,0,1,0,14.5,3.2666666666666666,2, 0
1,0,0,0,0,0,0,0,0,0,0,4,1,2,0,2,0,11.0,4.363636363636363,1, 0
0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,13.0,3.4,2, 0
1,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,11.5,4.35,2, 0
0,0,0,1,1,0,0,0,0,0,1,3,2,0,0,1,0,14.0,4.384615384615385,1, 0
1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0,5.2,1, 0
0,0,0,0,1,0,0,0,0,0,1,2,0,1,0,1,0,11.0,3.5,1, 0
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,7.5,3.68,4, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.6666666666666665,4.2,3, 0
0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,5.0,7.6,1, 0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,9.0,3.0,1, 0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,4.571428571428571,1, 0
2,0,1,1,0,0,0,0,0,0,0,1,0,4,0,1,0,14.0,3.769230769230769,2, 0
1,0,1,0,1,0,0,0,0,0,0,6,0,0,1,0,1,22.0,3.142857142857143,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.0,3.8333333333333335,1, 0
2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,8.5,4.0588235294117645,2, 0
2,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,9.0,3.5555555555555554,1, 0
0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,0,7.0,4.0,1, 0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0,4.875,2, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.25,4.375,4, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.25,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.0,3.8,2, 0
1,0,0,0,1,0,0,0,0,0,0,5,0,1,0,1,0,12.0,3.727272727272727,1, 0
1,1,1,0,0,1,0,0,0,0,0,8,0,0,3,2,0,23.0,3.9565217391304346,1, 0
2,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,9.0,2.7777777777777777,1, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,4.5,1, 0
1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,8.0,4.666666666666667,2, 0
1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,10.0,3.5,1, 0
2,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,13.0,4.0,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.0,4.0,1, 0
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2.0,7.0,1, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,4.615384615384615,2, 0
0,0,2,0,1,1,0,0,0,0,0,3,0,1,0,2,0,8.0,3.769230769230769,2, 0
0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,8.0,4.571428571428571,1, 0
1,0,0,0,2,0,0,0,0,0,1,4,0,2,0,1,0,18.0,4.117647058823529,1, 0
2,0,2,0,4,0,0,0,0,0,0,5,2,1,0,1,0,25.0,4.458333333333333,1, 0
0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3.0,4.0,1, 0
1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11.0,5.090909090909091,2, 0
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,8.0,4.571428571428571,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,4.333333333333333,1, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,5.416666666666667,2, 0
1,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,9.0,3.625,1, 0
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5.0,5.25,1, 0
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,13.0,3.727272727272727,1, 0
0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,2,0,13.0,4.166666666666667,1, 0
1,0,0,1,0,0,0,1,0,0,0,5,0,2,1,2,0,16.0,3.066666666666667,1, 0
1,0,0,1,0,0,0,0,0,0,0,5,1,3,0,2,0,12.5,4.619047619047619,2, 0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.5,3.090909090909091,2, 0
2,0,0,0,2,0,0,0,0,0,0,7,0,2,0,1,0,18.0,5.444444444444445,1, 0
0,0,0,1,0,0,0,0,0,0,1,6,1,1,1,3,3,13.5,2.9545454545454546,2, 0
1,0,0,0,3,0,0,0,0,0,3,6,0,1,1,2,0,25.0,4.681818181818182,1, 0
0,0,1,2,0,0,0,0,0,0,0,4,0,2,1,2,0,18.0,4.235294117647059,1, 0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.0,3.0,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,5.0,3.5,1, 0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,5.0,4.0,2, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,4.2727272727272725,2, 0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,11.0,4.3,2, 0
1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,7.0,3.5714285714285716,1, 0
1,0,1,1,1,1,0,0,0,0,1,6,0,2,0,1,0,24.0,3.7142857142857144,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,7.5,1, 0
0,2,1,0,0,0,0,0,0,0,0,6,0,1,0,1,0,24.0,4.125,1, 0
2,2,0,0,0,0,0,0,0,0,1,7,0,0,0,2,0,24.0,4.130434782608695,1, 0
2,0,0,0,2,0,0,0,0,0,2,5,0,1,1,0,0,22.0,4.55,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8.0,5.095238095238095,3, 0
0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,0,12.0,4.7727272727272725,2, 0
